Name,Site,Date,Image,Snapshot
Tera,Hardcore Youth,2014-12-11,https://web.archive.org/web/20141218084858im_/http://hardcoreyouth.com/img/prew_add/191/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Tera,Try Teens,2011-01-14,https://web.archive.org/web/20110115075937im_/http://tryteens.com/img/prew_add/173/mega.jpg,https://web.archive.org/web/20110115075937/http://teencoreclub.com/
Tera,White Teens Black Cocks,2010-11-24,https://web.archive.org/web/20101129070602im_/http://whiteteensblackcocks.com/img/prew_add/129/mega.jpg,https://web.archive.org/web/20101129070602/http://teencoreclub.com/
Tera,Young Throats,2010-10-22,https://web.archive.org/web/20101029171151im_/http://youngthroats.com/img/prew_add/154/mega.jpg,https://web.archive.org/web/20101029171151/http://teencoreclub.com/
Tilda,Ass Teen Mouth,2010-12-07,https://web.archive.org/web/20101216232348im_/http://assteenmouth.com/img/prew_add/085/mega.jpg,https://web.archive.org/web/20101216232348/http://teencoreclub.com/
Tilda,Hardcore Youth,2011-09-14,https://web.archive.org/web/20110923065841im_/http://hardcoreyouth.com/img/prew_add/072/mega.jpg,https://web.archive.org/web/20110923065841/http://teencoreclub.com/
Tilda,Try Teens,2010-11-19,https://web.archive.org/web/20101119181112im_/http://tryteens.com/img/prew_add/172/mega.jpg,https://web.archive.org/web/20101119181112/http://teencoreclub.com/
Tina,Try Teens,2009-12-22,https://web.archive.org/web/20091223190959im_/http://tryteens.com/img/prew_add/155/mega.jpg,https://web.archive.org/web/20091223190959/http://teencoreclub.com/
Tori,Ass Teen Mouth,2010-07-26,https://web.archive.org/web/20100802044953im_/http://assteenmouth.com/img/prew_add/078/mega.jpg,https://web.archive.org/web/20100802044953/http://teencoreclub.com/
Trinity,Hardcore Youth,2010-08-31,https://web.archive.org/web/20100901102334im_/http://hardcoreyouth.com/img/prew_add/017/mega.jpg,https://web.archive.org/web/20100901102334/http://teencoreclub.com/
Trista,Young Throats,2009-10-20,https://web.archive.org/web/20091029055027im_/http://youngthroats.com/img/prew_add/135/mega.jpg,https://web.archive.org/web/20091029055027/http://teencoreclub.com/
Trixi,Analyzed Girls,2011-02-16,https://web.archive.org/web/20110220005704im_/http://analyzedgirls.com/img/prew_add/025/mega.jpg,https://web.archive.org/web/20110220005704/http://teencoreclub.com/
Trixie,Teen Drillers,2013-07-25,https://web.archive.org/web/20131009150520im_/http://teendrillers.com/img/prew_add/021/mega.jpg,https://web.archive.org/web/20131009150520/http://teencoreclub.com/
Trixie,Teens Try Blacks,2013-05-29,https://web.archive.org/web/20130602234033im_/http://teenstryblacks.com/img/prew_add/021/mega.jpg,https://web.archive.org/web/20130602234033/http://teencoreclub.com/
Uma,Hardcore Youth,2014-05-04,https://web.archive.org/web/20140511062905im_/http://hardcoreyouth.com/img/prew_add/177/mega.jpg,https://web.archive.org/web/20140511062905/http://teencoreclub.com/
Valeria,Hardcore Youth,2013-05-22,https://web.archive.org/web/20130602234033im_/http://hardcoreyouth.com/img/prew_add/140/mega.jpg,https://web.archive.org/web/20130602234033/http://teencoreclub.com/
Valeria,Teen Anal Casting,2012-06-04,https://web.archive.org/web/20120625085003im_/http://teenanalcasting.com/img/prew_add/001/mega.jpg,https://web.archive.org/web/20120625085003/http://teencoreclub.com/
Valeria,Teens Natural Way,2012-09-13,https://web.archive.org/web/20120916215141im_/http://teensnaturalway.com/img/prew_add/018/mega.jpg,https://web.archive.org/web/20120916215141/http://teencoreclub.com/
Valeria,Teens Natural Way,2012-09-19,https://web.archive.org/web/20120922175145im_/http://teensnaturalway.com/img/prew_add/017/mega.jpg,https://web.archive.org/web/20120922175145/http://teencoreclub.com/
Valeria,White Teens Black Cocks,2011-08-18,https://web.archive.org/web/20110902044645im_/http://whiteteensblackcocks.com/img/prew_add/138/mega.jpg,https://web.archive.org/web/20110902044645/http://teencoreclub.com/
Veiki,Dreams-HD,2014-05-30,https://web.archive.org/web/20140607031327im_/http://dreams-hd.com/img/prew_add/110/mega.jpg,https://web.archive.org/web/20140607031327/http://teencoreclub.com/
Veiki,Dreams-HD,2014-06-17,https://web.archive.org/web/20140624090341im_/http://dreams-hd.com/img/prew_add/122/mega.jpg,https://web.archive.org/web/20140624090341/http://teencoreclub.com/
Veiki,Dreams-HD,2014-07-08,https://web.archive.org/web/20140713004721im_/http://dreams-hd.com/img/prew_add/132/mega.jpg,https://web.archive.org/web/20140713004721/http://teencoreclub.com/
Veiki,Dreams-HD,2014-08-12,https://web.archive.org/web/20140813202451im_/http://dreams-hd.com/img/prew_add/154/mega.jpg,https://web.archive.org/web/20140813202451/http://teencoreclub.com/
Velvet,Fab Sluts,2014-12-21,https://web.archive.org/web/20141225045130im_/http://fabsluts.com/img/prew_add/226/mega.jpg,https://web.archive.org/web/20141225045130/http://teencoreclub.com/
Veronica,Hardcore Youth,2011-08-31,https://web.archive.org/web/20110923065841im_/http://hardcoreyouth.com/img/prew_add/069/mega.jpg,https://web.archive.org/web/20110923065841/http://teencoreclub.com/
Violetta,Ass Teen Mouth,2010-06-11,https://web.archive.org/web/20100613163501im_/http://assteenmouth.com/img/prew_add/76/mega.jpg,https://web.archive.org/web/20100613163501/http://teencoreclub.com/
Violetta,Ass Teen Mouth,2010-07-02,https://web.archive.org/web/20100703222146im_/http://assteenmouth.com/img/prew_add/076/mega.jpg,https://web.archive.org/web/20100703222146/http://teencoreclub.com/
Violetta,Double Teamed Teens,2010-06-09,https://web.archive.org/web/20100613163501im_/http://doubleteamedteens.com/img/prew_add/053/mega.jpg,https://web.archive.org/web/20100613163501/http://teencoreclub.com/
Violetta,Try Teens,2014-04-24,https://web.archive.org/web/20140425155532im_/http://tryteens.com/img/prew_add/222/mega.jpg,https://web.archive.org/web/20140425155532/http://teencoreclub.com/
Violette,Teen Anal Casting,2014-10-31,https://web.archive.org/web/20141109072859im_/http://teenanalcasting.com/img/prew_add/020/mega.jpg,https://web.archive.org/web/20141109072859/http://teencoreclub.com/
Virginee,Ass Teen Mouth,2010-02-03,https://web.archive.org/web/20100203180508im_/http://assteenmouth.com/img/prew_add/067/mega.jpg,https://web.archive.org/web/20100203180508/http://teencoreclub.com/
Virginee,Double Teamed Teens,2010-03-12,https://web.archive.org/web/20100313042246im_/http://doubleteamedteens.com/img/prew_add/049/mega.jpg,https://web.archive.org/web/20100313042246/http://teencoreclub.com/
Virginee,Fab Sluts,2014-12-11,https://web.archive.org/web/20141218084858im_/http://fabsluts.com/img/prew_add/201/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Virginee,Try Teens,2010-03-25,https://web.archive.org/web/20100401175411im_/http://tryteens.com/img/prew_add/159/mega.jpg,https://web.archive.org/web/20100401175411/http://teencoreclub.com/
Virginee,White Teens Black Cocks,2010-02-26,https://web.archive.org/web/20100305022044im_/http://whiteteensblackcocks.com/img/prew_add/117/mega.jpg,https://web.archive.org/web/20100305022044/http://teencoreclub.com/
Virginee,Young Throats,2010-03-03,https://web.archive.org/web/20100305022044im_/http://youngthroats.com/img/prew_add/138/mega.jpg,https://web.archive.org/web/20100305022044/http://teencoreclub.com/
Viviana,Hardcore Youth,2012-03-22,https://web.archive.org/web/20120327080230im_/http://hardcoreyouth.com/img/prew_add/105/mega.jpg,https://web.archive.org/web/20120327080230/http://teencoreclub.com/
Viviana,Hardcore Youth,2012-09-12,https://web.archive.org/web/20120916215141im_/http://hardcoreyouth.com/img/prew_add/116/mega.jpg,https://web.archive.org/web/20120916215141/http://teencoreclub.com/
WC even here,Little Hellcat,2009-06-09,https://web.archive.org/web/20090619214826im_/http://littlehellcat.com/img/prew_add/014/comingsoon.jpg,https://web.archive.org/web/20090619214826/http://teencoreclub.com/index3.php
Wanda,White Teens Black Cocks,2009-03-17,https://web.archive.org/web/20090321100358im_/http://whiteteensblackcocks.com/img/prew_add/0101/mega.jpg,https://web.archive.org/web/20090321100358/http://teencoreclub.com/
Wash my face!,Little Hellcat,2009-07-15,https://web.archive.org/web/20090720041353im_/http://littlehellcat.com/img/prew_add/003/mega.jpg,https://web.archive.org/web/20090720041353/http://teencoreclub.com/
Whitney,Teach My Ass,2008-09-22,https://web.archive.org/web/20090330015443im_/http://teachmyass.com/img/prew_add/043/mega.jpg,https://web.archive.org/web/20090330015443/http://teencoreclub.com/
Willa,Fab Sluts,2014-11-20,https://web.archive.org/web/20141125223048im_/http://fabsluts.com/img/prew_add/115/mega.jpg,https://web.archive.org/web/20141125223048/http://teencoreclub.com/
Xenia,Ass Teen Mouth,2009-07-14,https://web.archive.org/web/20090714141618im_/http://assteenmouth.com/img/prew_add/053/mega.jpg,https://web.archive.org/web/20090714141618/http://teencoreclub.com/
Xenia,Hardcore Youth,2012-07-25,https://web.archive.org/web/20120731032113im_/http://hardcoreyouth.com/img/prew_add/111/mega.jpg,https://web.archive.org/web/20120731032113/http://teencoreclub.com/
Xenia,Hardcore Youth,2012-08-23,https://web.archive.org/web/20120831112609im_/http://hardcoreyouth.com/img/prew_add/120/mega.jpg,https://web.archive.org/web/20120831112609/http://teencoreclub.com/
Xenia,Young Throats,2009-06-12,https://web.archive.org/web/20090612062838im_/http://youngthroats.com/img/prew_add/0127/mega.jpg,https://web.archive.org/web/20090612062838/http://teencoreclub.com/
Yasmin,Hardcore Youth,2011-07-20,https://web.archive.org/web/20110723124122im_/http://hardcoreyouth.com/img/prew_add/060/mega.jpg,https://web.archive.org/web/20110723124122/http://teencoreclub.com/
Yaya,Fab Sluts,2014-12-12,https://web.archive.org/web/20141218084858im_/http://fabsluts.com/img/prew_add/207/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Yoanna,Fab Sluts,2014-12-09,https://web.archive.org/web/20141211105443im_/http://fabsluts.com/img/prew_add/194/mega.jpg,https://web.archive.org/web/20141211105443/http://teencoreclub.com/
Yoanna,Fab Sluts,2014-12-13,https://web.archive.org/web/20141218084858im_/http://fabsluts.com/img/prew_add/210/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Zara,Hardcore Youth,2010-07-02,https://web.archive.org/web/20100703222146im_/http://hardcoreyouth.com/img/prew_add/011/mega.jpg,https://web.archive.org/web/20100703222146/http://teencoreclub.com/
Zena,Teen Anal Casting,2013-04-03,https://web.archive.org/web/20130407012017im_/http://teenanalcasting.com/img/prew_add/014/mega.jpg,https://web.archive.org/web/20130407012017/http://teencoreclub.com/
Zoe,Hardcore Youth,2011-02-10,https://web.archive.org/web/20110211053022im_/http://hardcoreyouth.com/img/prew_add/047/mega.jpg,https://web.archive.org/web/20110211053022/http://teencoreclub.com/
Zoey,Ass Teen Mouth,2011-06-28,https://web.archive.org/web/20110705070721im_/http://assteenmouth.com/img/prew_add/102/mega.jpg,https://web.archive.org/web/20110705070721/http://teencoreclub.com/
Zoey,Double Teamed Teens,2011-07-21,https://web.archive.org/web/20110723124122im_/http://doubleteamedteens.com/img/prew_add/072/mega.jpg,https://web.archive.org/web/20110723124122/http://teencoreclub.com/
Zoey,Hardcore Youth,2012-04-12,https://web.archive.org/web/20120418030541im_/http://hardcoreyouth.com/img/prew_add/096/mega.jpg,https://web.archive.org/web/20120418030541/http://teencoreclub.com/
Zoey,Try Teens,2011-05-05,https://web.archive.org/web/20110507082838im_/http://tryteens.com/img/prew_add/180/mega.jpg,https://web.archive.org/web/20110507082838/http://teencoreclub.com/
Zoey,White Teens Black Cocks,2011-06-09,https://web.archive.org/web/20110613161433im_/http://whiteteensblackcocks.com/img/prew_add/134/mega.jpg,https://web.archive.org/web/20110613161433/http://teencoreclub.com/
Zoey,Young Throats,2011-05-19,https://web.archive.org/web/20110523010824im_/http://youngthroats.com/img/prew_add/163/mega.jpg,https://web.archive.org/web/20110523010824/http://teencoreclub.com/
Zoi,Fab Sluts,2014-11-19,https://web.archive.org/web/20141125223048im_/http://fabsluts.com/img/prew_add/114/mega.jpg,https://web.archive.org/web/20141125223048/http://teencoreclub.com/
Zoi,Hardcore Youth,2010-07-08,https://web.archive.org/web/20100714035402im_/http://hardcoreyouth.com/img/prew_add/010/mega.jpg,https://web.archive.org/web/20100714035402/http://teencoreclub.com/
